#{"t_start": 1637674807.0757542, "env_id": null}
r,l,t,total_asset,last_account,action_summary
8.151889,249,75.750973,181518.89103581797,"{'Cash': 52209.369179817986, 'WMT': 1880.0, 'AAPL': 0.0, 'MMM': 24.0}","{'WMT': {'buy': 51, 'sell': 45, 'no-action': 153}, 'AAPL': {'buy': 39, 'sell': 38, 'no-action': 172}, 'MMM': {'buy': 37, 'sell': 41, 'no-action': 171}}"
5.787567,249,76.106301,157875.6675506343,"{'Cash': 56.595424812283454, 'WMT': 200.0, 'AAPL': 410.0, 'MMM': 1247.0}","{'WMT': {'buy': 53, 'sell': 53, 'no-action': 143}, 'AAPL': {'buy': 39, 'sell': 39, 'no-action': 171}, 'MMM': {'buy': 35, 'sell': 31, 'no-action': 183}}"
7.239674,249,76.446596,172396.7390742512,"{'Cash': 63.92794925119324, 'WMT': 1729.0, 'AAPL': 0.0, 'MMM': 604.0}","{'WMT': {'buy': 52, 'sell': 49, 'no-action': 148}, 'AAPL': {'buy': 39, 'sell': 40, 'no-action': 170}, 'MMM': {'buy': 31, 'sell': 32, 'no-action': 186}}"
7.460053,249,78.035791,174600.52823659487,"{'Cash': 15.419678594866127, 'WMT': 265.0, 'AAPL': 0.0, 'MMM': 1707.0}","{'WMT': {'buy': 38, 'sell': 36, 'no-action': 175}, 'AAPL': {'buy': 30, 'sell': 31, 'no-action': 188}, 'MMM': {'buy': 31, 'sell': 28, 'no-action': 190}}"
8.126501,249,78.499679,181265.01129692356,"{'Cash': 36.321039923552235, 'WMT': 1285.0, 'AAPL': 0.0, 'MMM': 1028.0}","{'WMT': {'buy': 60, 'sell': 48, 'no-action': 141}, 'AAPL': {'buy': 40, 'sell': 37, 'no-action': 172}, 'MMM': {'buy': 39, 'sell': 42, 'no-action': 168}}"
6.624539,249,78.877682,166245.38704930275,"{'Cash': 35.158042302726244, 'WMT': 471.0, 'AAPL': 0.0, 'MMM': 1464.0}","{'WMT': {'buy': 41, 'sell': 39, 'no-action': 169}, 'AAPL': {'buy': 29, 'sell': 28, 'no-action': 192}, 'MMM': {'buy': 32, 'sell': 33, 'no-action': 184}}"
7.872904,249,79.39264,178729.04042743822,"{'Cash': 49.517862438226075, 'WMT': 2598.0, 'AAPL': 0.0, 'MMM': 33.0}","{'WMT': {'buy': 49, 'sell': 36, 'no-action': 164}, 'AAPL': {'buy': 38, 'sell': 36, 'no-action': 175}, 'MMM': {'buy': 32, 'sell': 29, 'no-action': 188}}"
6.595176,249,79.663743,165951.75653926807,"{'Cash': 64.18472926807954, 'WMT': 2083.0, 'AAPL': 0.0, 'MMM': 273.0}","{'WMT': {'buy': 41, 'sell': 35, 'no-action': 173}, 'AAPL': {'buy': 27, 'sell': 25, 'no-action': 197}, 'MMM': {'buy': 31, 'sell': 23, 'no-action': 195}}"
4.571268,249,80.036589,145712.68265998096,"{'Cash': 26.791070980961194, 'WMT': 1829.0, 'AAPL': 0.0, 'MMM': 240.0}","{'WMT': {'buy': 51, 'sell': 51, 'no-action': 147}, 'AAPL': {'buy': 38, 'sell': 37, 'no-action': 174}, 'MMM': {'buy': 51, 'sell': 46, 'no-action': 152}}"
8.919246,249,80.31849,189192.45999224458,"{'Cash': 19.67719424457755, 'WMT': 2798.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 53, 'sell': 42, 'no-action': 154}, 'AAPL': {'buy': 23, 'sell': 34, 'no-action': 192}, 'MMM': {'buy': 29, 'sell': 28, 'no-action': 192}}"
7.048453,249,80.61516,170484.52754366738,"{'Cash': 20.378888667382853, 'WMT': 295.0, 'AAPL': 0.0, 'MMM': 1640.0}","{'WMT': {'buy': 49, 'sell': 41, 'no-action': 159}, 'AAPL': {'buy': 40, 'sell': 43, 'no-action': 166}, 'MMM': {'buy': 36, 'sell': 38, 'no-action': 175}}"
9.022781,249,81.995299,190227.8058948068,"{'Cash': 53.873713806789965, 'WMT': 2449.0, 'AAPL': 0.0, 'MMM': 268.0}","{'WMT': {'buy': 46, 'sell': 38, 'no-action': 165}, 'AAPL': {'buy': 27, 'sell': 22, 'no-action': 200}, 'MMM': {'buy': 29, 'sell': 28, 'no-action': 192}}"
6.06068,249,82.273286,160606.80351224449,"{'Cash': 29.503907244485163, 'WMT': 780.0, 'AAPL': 0.0, 'MMM': 1175.0}","{'WMT': {'buy': 45, 'sell': 43, 'no-action': 161}, 'AAPL': {'buy': 35, 'sell': 40, 'no-action': 174}, 'MMM': {'buy': 36, 'sell': 36, 'no-action': 177}}"
5.642909,249,82.591345,156429.08986645314,"{'Cash': 68265.64856245315, 'WMT': 1304.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 48, 'sell': 46, 'no-action': 155}, 'AAPL': {'buy': 37, 'sell': 32, 'no-action': 180}, 'MMM': {'buy': 35, 'sell': 30, 'no-action': 184}}"
8.897677,249,82.902982,188976.7683541321,"{'Cash': 25.738980132091456, 'WMT': 825.0, 'AAPL': 0.0, 'MMM': 1451.0}","{'WMT': {'buy': 40, 'sell': 40, 'no-action': 169}, 'AAPL': {'buy': 34, 'sell': 35, 'no-action': 180}, 'MMM': {'buy': 29, 'sell': 24, 'no-action': 196}}"
6.492318,249,83.28735,164923.1752850745,"{'Cash': 16406.374715074526, 'WMT': 1260.0, 'AAPL': 0.0, 'MMM': 690.0}","{'WMT': {'buy': 48, 'sell': 40, 'no-action': 161}, 'AAPL': {'buy': 39, 'sell': 39, 'no-action': 171}, 'MMM': {'buy': 41, 'sell': 44, 'no-action': 164}}"
8.510867,249,83.66596,185108.66900411216,"{'Cash': 59.10636611214977, 'WMT': 2680.0, 'AAPL': 0.0, 'MMM': 42.0}","{'WMT': {'buy': 52, 'sell': 45, 'no-action': 152}, 'AAPL': {'buy': 37, 'sell': 36, 'no-action': 176}, 'MMM': {'buy': 49, 'sell': 45, 'no-action': 155}}"
9.220558,249,84.040504,192205.5803098409,"{'Cash': 55.63108184088128, 'WMT': 761.0, 'AAPL': 0.0, 'MMM': 1533.0}","{'WMT': {'buy': 57, 'sell': 50, 'no-action': 142}, 'AAPL': {'buy': 37, 'sell': 37, 'no-action': 175}, 'MMM': {'buy': 43, 'sell': 33, 'no-action': 173}}"
6.452079,249,84.397489,164520.78574873324,"{'Cash': 32.796948733233876, 'WMT': 341.0, 'AAPL': 0.0, 'MMM': 1541.0}","{'WMT': {'buy': 52, 'sell': 40, 'no-action': 157}, 'AAPL': {'buy': 36, 'sell': 41, 'no-action': 172}, 'MMM': {'buy': 40, 'sell': 32, 'no-action': 177}}"
10.001505,249,85.910992,200015.05146129194,"{'Cash': 11.370799291944422, 'WMT': 1636.0, 'AAPL': 0.0, 'MMM': 974.0}","{'WMT': {'buy': 50, 'sell': 39, 'no-action': 160}, 'AAPL': {'buy': 33, 'sell': 35, 'no-action': 181}, 'MMM': {'buy': 37, 'sell': 31, 'no-action': 181}}"
7.632833,249,86.185981,176328.3268568232,"{'Cash': 13.256931823193554, 'WMT': 1063.0, 'AAPL': 0.0, 'MMM': 1138.0}","{'WMT': {'buy': 53, 'sell': 42, 'no-action': 154}, 'AAPL': {'buy': 38, 'sell': 33, 'no-action': 178}, 'MMM': {'buy': 32, 'sell': 26, 'no-action': 191}}"
9.654454,249,86.576974,196544.54233461904,"{'Cash': 43.56447561903224, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2141.0}","{'WMT': {'buy': 43, 'sell': 43, 'no-action': 163}, 'AAPL': {'buy': 35, 'sell': 31, 'no-action': 183}, 'MMM': {'buy': 40, 'sell': 27, 'no-action': 182}}"
7.960742,249,86.938733,179607.42022569609,"{'Cash': 64.59139869608771, 'WMT': 451.0, 'AAPL': 0.0, 'MMM': 1624.0}","{'WMT': {'buy': 48, 'sell': 43, 'no-action': 158}, 'AAPL': {'buy': 32, 'sell': 29, 'no-action': 188}, 'MMM': {'buy': 30, 'sell': 29, 'no-action': 190}}"
6.711475,249,87.220459,167114.745237433,"{'Cash': 27395.475746165816, 'WMT': 0.0, 'AAPL': 216.0, 'MMM': 1351.0}","{'WMT': {'buy': 54, 'sell': 52, 'no-action': 143}, 'AAPL': {'buy': 38, 'sell': 41, 'no-action': 170}, 'MMM': {'buy': 42, 'sell': 30, 'no-action': 177}}"
8.389099,249,87.610728,183890.98951948516,"{'Cash': 43.64642892674965, 'WMT': 1456.0, 'AAPL': 152.0, 'MMM': 810.0}","{'WMT': {'buy': 54, 'sell': 53, 'no-action': 142}, 'AAPL': {'buy': 51, 'sell': 39, 'no-action': 159}, 'MMM': {'buy': 37, 'sell': 29, 'no-action': 183}}"
7.392995,249,87.92379,173929.94617879938,"{'Cash': 23.626878799361293, 'WMT': 688.0, 'AAPL': 0.0, 'MMM': 1388.0}","{'WMT': {'buy': 58, 'sell': 56, 'no-action': 135}, 'AAPL': {'buy': 52, 'sell': 55, 'no-action': 142}, 'MMM': {'buy': 39, 'sell': 35, 'no-action': 175}}"
7.658769,249,88.267111,176587.6862023695,"{'Cash': 4.7169853694849735, 'WMT': 657.0, 'AAPL': 0.0, 'MMM': 1440.0}","{'WMT': {'buy': 47, 'sell': 42, 'no-action': 160}, 'AAPL': {'buy': 32, 'sell': 35, 'no-action': 182}, 'MMM': {'buy': 33, 'sell': 30, 'no-action': 186}}"
7.039522,249,88.611121,170395.21792989268,"{'Cash': 51.53978589266808, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1856.0}","{'WMT': {'buy': 55, 'sell': 55, 'no-action': 139}, 'AAPL': {'buy': 50, 'sell': 48, 'no-action': 151}, 'MMM': {'buy': 47, 'sell': 38, 'no-action': 164}}"
8.462351,249,90.027617,184623.50501728558,"{'Cash': 27.694821285599573, 'WMT': 1271.0, 'AAPL': 0.0, 'MMM': 1075.0}","{'WMT': {'buy': 48, 'sell': 42, 'no-action': 159}, 'AAPL': {'buy': 38, 'sell': 35, 'no-action': 176}, 'MMM': {'buy': 38, 'sell': 33, 'no-action': 178}}"
10.515245,249,90.415017,205152.4521952012,"{'Cash': 9.223508201182995, 'WMT': 531.0, 'AAPL': 0.0, 'MMM': 1844.0}","{'WMT': {'buy': 47, 'sell': 47, 'no-action': 155}, 'AAPL': {'buy': 33, 'sell': 34, 'no-action': 182}, 'MMM': {'buy': 29, 'sell': 25, 'no-action': 195}}"
8.188219,249,90.768231,181882.19425636568,"{'Cash': 11.291566365682229, 'WMT': 2690.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 54, 'sell': 46, 'no-action': 149}, 'AAPL': {'buy': 30, 'sell': 31, 'no-action': 188}, 'MMM': {'buy': 30, 'sell': 28, 'no-action': 191}}"
9.6524,249,91.125254,196524.00170989294,"{'Cash': 24156.94014589292, 'WMT': 1982.0, 'AAPL': 0.0, 'MMM': 418.0}","{'WMT': {'buy': 62, 'sell': 47, 'no-action': 140}, 'AAPL': {'buy': 40, 'sell': 40, 'no-action': 169}, 'MMM': {'buy': 41, 'sell': 38, 'no-action': 170}}"
7.19121,249,91.420719,171912.1005438707,"{'Cash': 13.969903870696726, 'WMT': 1447.0, 'AAPL': 0.0, 'MMM': 807.0}","{'WMT': {'buy': 56, 'sell': 55, 'no-action': 138}, 'AAPL': {'buy': 33, 'sell': 33, 'no-action': 183}, 'MMM': {'buy': 47, 'sell': 37, 'no-action': 165}}"
7.981459,249,91.775794,179814.59356581455,"{'Cash': 58521.06382281455, 'WMT': 613.0, 'AAPL': 0.0, 'MMM': 870.0}","{'WMT': {'buy': 53, 'sell': 44, 'no-action': 152}, 'AAPL': {'buy': 35, 'sell': 31, 'no-action': 183}, 'MMM': {'buy': 39, 'sell': 32, 'no-action': 178}}"
7.893514,249,92.099314,178935.14321525733,"{'Cash': 35.05483625732268, 'WMT': 189.0, 'AAPL': 0.0, 'MMM': 1810.0}","{'WMT': {'buy': 48, 'sell': 43, 'no-action': 158}, 'AAPL': {'buy': 35, 'sell': 36, 'no-action': 178}, 'MMM': {'buy': 31, 'sell': 23, 'no-action': 195}}"
8.393872,249,92.385368,183938.7159093004,"{'Cash': 39.06758130041271, 'WMT': 191.0, 'AAPL': 0.0, 'MMM': 1863.0}","{'WMT': {'buy': 45, 'sell': 43, 'no-action': 161}, 'AAPL': {'buy': 36, 'sell': 37, 'no-action': 176}, 'MMM': {'buy': 31, 'sell': 28, 'no-action': 190}}"
8.716536,249,93.917917,187165.3585785271,"{'Cash': 21.84909452709782, 'WMT': 877.0, 'AAPL': 0.0, 'MMM': 1393.0}","{'WMT': {'buy': 54, 'sell': 48, 'no-action': 147}, 'AAPL': {'buy': 20, 'sell': 27, 'no-action': 202}, 'MMM': {'buy': 34, 'sell': 28, 'no-action': 187}}"
8.67883,249,94.241013,186788.3009922499,"{'Cash': 38.90266924988828, 'WMT': 206.0, 'AAPL': 0.0, 'MMM': 1883.0}","{'WMT': {'buy': 56, 'sell': 48, 'no-action': 145}, 'AAPL': {'buy': 23, 'sell': 29, 'no-action': 197}, 'MMM': {'buy': 35, 'sell': 31, 'no-action': 183}}"
10.959513,249,94.64395,209595.1329895233,"{'Cash': 3388.2924715232803, 'WMT': 1592.0, 'AAPL': 0.0, 'MMM': 1074.0}","{'WMT': {'buy': 46, 'sell': 43, 'no-action': 160}, 'AAPL': {'buy': 31, 'sell': 29, 'no-action': 189}, 'MMM': {'buy': 38, 'sell': 33, 'no-action': 178}}"
8.167853,249,95.049996,181678.5301426089,"{'Cash': 5100.361894608903, 'WMT': 99.0, 'AAPL': 0.0, 'MMM': 1851.0}","{'WMT': {'buy': 52, 'sell': 44, 'no-action': 153}, 'AAPL': {'buy': 33, 'sell': 30, 'no-action': 186}, 'MMM': {'buy': 31, 'sell': 33, 'no-action': 185}}"
10.190397,249,95.440838,201903.96550318928,"{'Cash': 54.686827189252654, 'WMT': 504.0, 'AAPL': 0.0, 'MMM': 1828.0}","{'WMT': {'buy': 47, 'sell': 51, 'no-action': 151}, 'AAPL': {'buy': 28, 'sell': 30, 'no-action': 191}, 'MMM': {'buy': 43, 'sell': 37, 'no-action': 169}}"
9.051298,249,95.743022,190512.98352332175,"{'Cash': 40.894110321751214, 'WMT': 857.0, 'AAPL': 0.0, 'MMM': 1444.0}","{'WMT': {'buy': 33, 'sell': 31, 'no-action': 185}, 'AAPL': {'buy': 21, 'sell': 22, 'no-action': 206}, 'MMM': {'buy': 25, 'sell': 23, 'no-action': 201}}"
7.294968,249,96.149106,172949.68288031258,"{'Cash': 15.393460312574462, 'WMT': 751.0, 'AAPL': 0.0, 'MMM': 1331.0}","{'WMT': {'buy': 54, 'sell': 48, 'no-action': 147}, 'AAPL': {'buy': 34, 'sell': 36, 'no-action': 179}, 'MMM': {'buy': 27, 'sell': 29, 'no-action': 193}}"
10.264521,249,96.583175,202645.2113111223,"{'Cash': 12.49327188928146, 'WMT': 0.0, 'AAPL': 615.0, 'MMM': 1720.0}","{'WMT': {'buy': 51, 'sell': 49, 'no-action': 149}, 'AAPL': {'buy': 38, 'sell': 37, 'no-action': 174}, 'MMM': {'buy': 35, 'sell': 33, 'no-action': 181}}"
9.458487,249,97.898547,194584.8723907417,"{'Cash': 31.96340774167038, 'WMT': 635.0, 'AAPL': 0.0, 'MMM': 1652.0}","{'WMT': {'buy': 48, 'sell': 43, 'no-action': 158}, 'AAPL': {'buy': 25, 'sell': 22, 'no-action': 202}, 'MMM': {'buy': 37, 'sell': 37, 'no-action': 175}}"
9.530398,249,98.180585,195303.98138161373,"{'Cash': 134178.50204761373, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 666.0}","{'WMT': {'buy': 45, 'sell': 41, 'no-action': 163}, 'AAPL': {'buy': 26, 'sell': 31, 'no-action': 192}, 'MMM': {'buy': 32, 'sell': 33, 'no-action': 184}}"
8.068335,249,98.496827,180683.34682407905,"{'Cash': 62.99804007902276, 'WMT': 433.0, 'AAPL': 0.0, 'MMM': 1649.0}","{'WMT': {'buy': 54, 'sell': 50, 'no-action': 145}, 'AAPL': {'buy': 36, 'sell': 32, 'no-action': 181}, 'MMM': {'buy': 36, 'sell': 28, 'no-action': 185}}"
9.05128,249,98.798949,190512.80112525175,"{'Cash': 69.3032002517369, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2075.0}","{'WMT': {'buy': 42, 'sell': 38, 'no-action': 169}, 'AAPL': {'buy': 31, 'sell': 33, 'no-action': 185}, 'MMM': {'buy': 33, 'sell': 34, 'no-action': 182}}"
10.253348,249,99.114936,202533.48251693547,"{'Cash': 66.80472293545604, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2206.0}","{'WMT': {'buy': 48, 'sell': 38, 'no-action': 163}, 'AAPL': {'buy': 22, 'sell': 21, 'no-action': 206}, 'MMM': {'buy': 30, 'sell': 25, 'no-action': 194}}"
8.503446,249,99.436114,185034.46215061867,"{'Cash': 34.542759618663695, 'WMT': 810.0, 'AAPL': 0.0, 'MMM': 1419.0}","{'WMT': {'buy': 45, 'sell': 44, 'no-action': 160}, 'AAPL': {'buy': 41, 'sell': 43, 'no-action': 165}, 'MMM': {'buy': 37, 'sell': 31, 'no-action': 181}}"
7.588921,249,99.725615,175889.21350104254,"{'Cash': 58.27453879394125, 'WMT': 162.0, 'AAPL': 433.0, 'MMM': 1453.0}","{'WMT': {'buy': 44, 'sell': 49, 'no-action': 156}, 'AAPL': {'buy': 38, 'sell': 40, 'no-action': 171}, 'MMM': {'buy': 33, 'sell': 29, 'no-action': 187}}"
8.484221,249,100.077175,184842.21184232482,"{'Cash': 12.422826324818743, 'WMT': 593.0, 'AAPL': 0.0, 'MMM': 1577.0}","{'WMT': {'buy': 50, 'sell': 49, 'no-action': 150}, 'AAPL': {'buy': 38, 'sell': 44, 'no-action': 167}, 'MMM': {'buy': 39, 'sell': 30, 'no-action': 180}}"
10.510853,249,101.598587,205108.53361405188,"{'Cash': 55.86408205186217, 'WMT': 1017.0, 'AAPL': 0.0, 'MMM': 1485.0}","{'WMT': {'buy': 42, 'sell': 36, 'no-action': 171}, 'AAPL': {'buy': 30, 'sell': 30, 'no-action': 189}, 'MMM': {'buy': 25, 'sell': 22, 'no-action': 202}}"
8.345392,249,101.895172,183453.92247748142,"{'Cash': 91.11214648144005, 'WMT': 1341.0, 'AAPL': 0.0, 'MMM': 1010.0}","{'WMT': {'buy': 47, 'sell': 38, 'no-action': 164}, 'AAPL': {'buy': 30, 'sell': 34, 'no-action': 185}, 'MMM': {'buy': 30, 'sell': 28, 'no-action': 191}}"
8.388046,249,102.208038,183880.45711465407,"{'Cash': 12.997016654095205, 'WMT': 1210.0, 'AAPL': 0.0, 'MMM': 1112.0}","{'WMT': {'buy': 46, 'sell': 43, 'no-action': 160}, 'AAPL': {'buy': 36, 'sell': 35, 'no-action': 178}, 'MMM': {'buy': 32, 'sell': 25, 'no-action': 192}}"
9.043186,249,102.514587,190431.8587388359,"{'Cash': 11256.34795583591, 'WMT': 1575.0, 'AAPL': 0.0, 'MMM': 792.0}","{'WMT': {'buy': 63, 'sell': 55, 'no-action': 131}, 'AAPL': {'buy': 37, 'sell': 34, 'no-action': 178}, 'MMM': {'buy': 42, 'sell': 42, 'no-action': 165}}"
9.097592,249,102.798734,190975.91861235246,"{'Cash': 13.82989935245132, 'WMT': 457.0, 'AAPL': 0.0, 'MMM': 1744.0}","{'WMT': {'buy': 58, 'sell': 52, 'no-action': 139}, 'AAPL': {'buy': 39, 'sell': 31, 'no-action': 179}, 'MMM': {'buy': 45, 'sell': 37, 'no-action': 167}}"
10.272428,249,103.139713,202724.28463001992,"{'Cash': 74.0468380199236, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2208.0}","{'WMT': {'buy': 53, 'sell': 44, 'no-action': 152}, 'AAPL': {'buy': 34, 'sell': 33, 'no-action': 182}, 'MMM': {'buy': 44, 'sell': 43, 'no-action': 162}}"
9.489621,249,103.421536,194896.21127995366,"{'Cash': 175897.75148695364, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 207.0}","{'WMT': {'buy': 48, 'sell': 42, 'no-action': 159}, 'AAPL': {'buy': 25, 'sell': 26, 'no-action': 198}, 'MMM': {'buy': 32, 'sell': 32, 'no-action': 185}}"
8.884015,249,103.728051,188840.15482688654,"{'Cash': 130479.57479588652, 'WMT': 384.0, 'AAPL': 0.0, 'MMM': 353.0}","{'WMT': {'buy': 48, 'sell': 52, 'no-action': 149}, 'AAPL': {'buy': 39, 'sell': 41, 'no-action': 169}, 'MMM': {'buy': 44, 'sell': 45, 'no-action': 160}}"
8.326036,249,104.068971,183260.35927329716,"{'Cash': 89.39101029714584, 'WMT': 149.0, 'AAPL': 0.0, 'MMM': 1886.0}","{'WMT': {'buy': 40, 'sell': 36, 'no-action': 173}, 'AAPL': {'buy': 30, 'sell': 32, 'no-action': 187}, 'MMM': {'buy': 35, 'sell': 33, 'no-action': 181}}"
7.723654,249,105.420038,177236.5361149132,"{'Cash': 9.358045913195383, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1931.0}","{'WMT': {'buy': 49, 'sell': 51, 'no-action': 149}, 'AAPL': {'buy': 38, 'sell': 31, 'no-action': 180}, 'MMM': {'buy': 34, 'sell': 29, 'no-action': 186}}"
10.274613,249,105.802459,202746.13121221247,"{'Cash': 4.113421212452522, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2209.0}","{'WMT': {'buy': 44, 'sell': 37, 'no-action': 168}, 'AAPL': {'buy': 24, 'sell': 27, 'no-action': 198}, 'MMM': {'buy': 35, 'sell': 32, 'no-action': 182}}"
10.056874,249,106.169606,200568.73857754667,"{'Cash': 28.1704065466638, 'WMT': 205.0, 'AAPL': 0.0, 'MMM': 2034.0}","{'WMT': {'buy': 45, 'sell': 36, 'no-action': 168}, 'AAPL': {'buy': 26, 'sell': 28, 'no-action': 195}, 'MMM': {'buy': 31, 'sell': 36, 'no-action': 182}}"
8.652259,249,106.460502,186522.58569164135,"{'Cash': 61.6765336413373, 'WMT': 685.0, 'AAPL': 0.0, 'MMM': 1527.0}","{'WMT': {'buy': 52, 'sell': 47, 'no-action': 150}, 'AAPL': {'buy': 35, 'sell': 24, 'no-action': 190}, 'MMM': {'buy': 33, 'sell': 25, 'no-action': 191}}"
7.856823,249,106.744084,178568.22940177287,"{'Cash': 39544.01818477288, 'WMT': 1573.0, 'AAPL': 0.0, 'MMM': 356.0}","{'WMT': {'buy': 50, 'sell': 39, 'no-action': 160}, 'AAPL': {'buy': 28, 'sell': 25, 'no-action': 196}, 'MMM': {'buy': 29, 'sell': 30, 'no-action': 190}}"
8.918255,249,107.044533,189182.54800981798,"{'Cash': 23.97007081797983, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2061.0}","{'WMT': {'buy': 42, 'sell': 39, 'no-action': 168}, 'AAPL': {'buy': 33, 'sell': 38, 'no-action': 178}, 'MMM': {'buy': 32, 'sell': 30, 'no-action': 187}}"
9.330674,249,107.317353,193306.744478797,"{'Cash': 63513.77315079699, 'WMT': 1579.0, 'AAPL': 0.0, 'MMM': 251.0}","{'WMT': {'buy': 53, 'sell': 40, 'no-action': 156}, 'AAPL': {'buy': 31, 'sell': 34, 'no-action': 184}, 'MMM': {'buy': 29, 'sell': 28, 'no-action': 192}}"
8.965596,249,107.605498,189655.96056806314,"{'Cash': 3728.457818063138, 'WMT': 2750.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 54, 'sell': 44, 'no-action': 151}, 'AAPL': {'buy': 40, 'sell': 35, 'no-action': 174}, 'MMM': {'buy': 35, 'sell': 29, 'no-action': 185}}"
8.506164,249,108.870193,185061.64129401153,"{'Cash': 33.16331001152139, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2016.0}","{'WMT': {'buy': 43, 'sell': 44, 'no-action': 162}, 'AAPL': {'buy': 32, 'sell': 31, 'no-action': 186}, 'MMM': {'buy': 35, 'sell': 28, 'no-action': 186}}"
11.047495,249,109.187146,210474.95283742755,"{'Cash': 23.415130427558324, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2293.0}","{'WMT': {'buy': 41, 'sell': 49, 'no-action': 159}, 'AAPL': {'buy': 29, 'sell': 24, 'no-action': 196}, 'MMM': {'buy': 31, 'sell': 24, 'no-action': 194}}"
10.540608,249,109.466264,205406.07790905813,"{'Cash': 60.44821005814083, 'WMT': 1115.0, 'AAPL': 0.0, 'MMM': 1416.0}","{'WMT': {'buy': 48, 'sell': 48, 'no-action': 153}, 'AAPL': {'buy': 24, 'sell': 28, 'no-action': 197}, 'MMM': {'buy': 30, 'sell': 27, 'no-action': 192}}"
9.46022,249,109.747015,194602.19952417474,"{'Cash': 133753.19862417475, 'WMT': 900.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 43, 'sell': 46, 'no-action': 160}, 'AAPL': {'buy': 34, 'sell': 33, 'no-action': 182}, 'MMM': {'buy': 34, 'sell': 31, 'no-action': 184}}"
8.559092,249,110.038596,185590.91792382434,"{'Cash': 46.9178788243662, 'WMT': 1190.0, 'AAPL': 0.0, 'MMM': 1145.0}","{'WMT': {'buy': 43, 'sell': 39, 'no-action': 167}, 'AAPL': {'buy': 26, 'sell': 27, 'no-action': 196}, 'MMM': {'buy': 32, 'sell': 29, 'no-action': 188}}"
9.913756,249,110.39889,199137.56427305876,"{'Cash': 61.00508405875007, 'WMT': 782.0, 'AAPL': 0.0, 'MMM': 1593.0}","{'WMT': {'buy': 48, 'sell': 43, 'no-action': 158}, 'AAPL': {'buy': 29, 'sell': 30, 'no-action': 190}, 'MMM': {'buy': 34, 'sell': 28, 'no-action': 187}}"
10.453996,249,110.733995,204539.96492256288,"{'Cash': 72652.10635956288, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1437.0}","{'WMT': {'buy': 50, 'sell': 38, 'no-action': 161}, 'AAPL': {'buy': 19, 'sell': 19, 'no-action': 211}, 'MMM': {'buy': 30, 'sell': 27, 'no-action': 192}}"
9.492905,249,111.085481,194929.04525869104,"{'Cash': 23.287267691034685, 'WMT': 66.0, 'AAPL': 0.0, 'MMM': 2075.0}","{'WMT': {'buy': 46, 'sell': 36, 'no-action': 167}, 'AAPL': {'buy': 24, 'sell': 24, 'no-action': 201}, 'MMM': {'buy': 35, 'sell': 24, 'no-action': 190}}"
8.655527,249,112.70686,186555.2745751808,"{'Cash': 13.094850180801586, 'WMT': 1012.0, 'AAPL': 0.0, 'MMM': 1287.0}","{'WMT': {'buy': 53, 'sell': 39, 'no-action': 157}, 'AAPL': {'buy': 25, 'sell': 24, 'no-action': 200}, 'MMM': {'buy': 29, 'sell': 25, 'no-action': 195}}"
7.670146,249,113.014262,176701.4574784073,"{'Cash': 27.92910640730952, 'WMT': 171.0, 'AAPL': 0.0, 'MMM': 1799.0}","{'WMT': {'buy': 32, 'sell': 34, 'no-action': 183}, 'AAPL': {'buy': 25, 'sell': 29, 'no-action': 195}, 'MMM': {'buy': 27, 'sell': 21, 'no-action': 201}}"
9.782983,249,113.349474,197829.83356979094,"{'Cash': 29234.314489790922, 'WMT': 528.0, 'AAPL': 0.0, 'MMM': 1448.0}","{'WMT': {'buy': 57, 'sell': 46, 'no-action': 146}, 'AAPL': {'buy': 36, 'sell': 32, 'no-action': 181}, 'MMM': {'buy': 34, 'sell': 36, 'no-action': 179}}"
11.35236,249,113.775966,213523.59732302523,"{'Cash': 2.6679180252352097, 'WMT': 997.0, 'AAPL': 0.0, 'MMM': 1592.0}","{'WMT': {'buy': 45, 'sell': 44, 'no-action': 160}, 'AAPL': {'buy': 29, 'sell': 26, 'no-action': 194}, 'MMM': {'buy': 36, 'sell': 30, 'no-action': 183}}"
