#{"t_start": 1637409429.2878196, "env_id": null}
r,l,t,total_reward,total_asset,last_account,action_summary
26.085845,757,1108.856473,26.08584534429998,360858.4534430001,"{'Cash': 169095.45344300006, 'WMT': 0.0, 'ABBV': 3278.0, 'MMM': 0.0}","{'WMT': {'buy': 104, 'sell': 100, 'no-action': 553}, 'ABBV': {'buy': 217, 'sell': 213, 'no-action': 327}, 'MMM': {'buy': 104, 'sell': 86, 'no-action': 567}}"
26.80178,757,1114.837615,26.801780409099994,368017.804091,"{'Cash': 166134.30409100003, 'WMT': 0.0, 'ABBV': 3451.0, 'MMM': 0.0}","{'WMT': {'buy': 105, 'sell': 97, 'no-action': 555}, 'ABBV': {'buy': 198, 'sell': 196, 'no-action': 363}, 'MMM': {'buy': 101, 'sell': 90, 'no-action': 566}}"
28.24061,757,1120.789187,28.24061013749999,382406.1013749998,"{'Cash': 168647.1013749998, 'WMT': 0.0, 'ABBV': 3654.0, 'MMM': 0.0}","{'WMT': {'buy': 112, 'sell': 110, 'no-action': 535}, 'ABBV': {'buy': 202, 'sell': 203, 'no-action': 352}, 'MMM': {'buy': 113, 'sell': 87, 'no-action': 557}}"
27.895845,757,1126.808204,27.895844633800017,378958.4463380001,"{'Cash': 170756.9463380001, 'WMT': 0.0, 'ABBV': 3559.0, 'MMM': 0.0}","{'WMT': {'buy': 95, 'sell': 99, 'no-action': 563}, 'ABBV': {'buy': 217, 'sell': 216, 'no-action': 324}, 'MMM': {'buy': 84, 'sell': 70, 'no-action': 603}}"
27.658073,757,1132.783628,27.658073304700025,376580.7330470001,"{'Cash': 173878.23304700007, 'WMT': 0.0, 'ABBV': 3465.0, 'MMM': 0.0}","{'WMT': {'buy': 80, 'sell': 76, 'no-action': 601}, 'ABBV': {'buy': 198, 'sell': 201, 'no-action': 358}, 'MMM': {'buy': 93, 'sell': 87, 'no-action': 577}}"
30.068103,757,1138.788048,30.06810336999996,400681.0336999996,"{'Cash': 152348.53369999962, 'WMT': 0.0, 'ABBV': 4245.0, 'MMM': 0.0}","{'WMT': {'buy': 104, 'sell': 99, 'no-action': 554}, 'ABBV': {'buy': 189, 'sell': 200, 'no-action': 368}, 'MMM': {'buy': 93, 'sell': 72, 'no-action': 592}}"
30.534907,757,1145.097098,30.534907198399996,405349.0719840001,"{'Cash': 176204.5719840001, 'WMT': 0.0, 'ABBV': 3917.0, 'MMM': 0.0}","{'WMT': {'buy': 118, 'sell': 113, 'no-action': 526}, 'ABBV': {'buy': 217, 'sell': 222, 'no-action': 318}, 'MMM': {'buy': 96, 'sell': 89, 'no-action': 572}}"
30.617123,757,1151.074917,30.61712306930003,406171.23069300037,"{'Cash': 163454.73069300034, 'WMT': 0.0, 'ABBV': 4149.0, 'MMM': 0.0}","{'WMT': {'buy': 99, 'sell': 91, 'no-action': 567}, 'ABBV': {'buy': 204, 'sell': 209, 'no-action': 344}, 'MMM': {'buy': 100, 'sell': 79, 'no-action': 578}}"
31.873026,757,1157.271347,31.87302608669996,418730.2608669996,"{'Cash': 170456.26086699963, 'WMT': 0.0, 'ABBV': 4244.0, 'MMM': 0.0}","{'WMT': {'buy': 112, 'sell': 111, 'no-action': 534}, 'ABBV': {'buy': 198, 'sell': 196, 'no-action': 363}, 'MMM': {'buy': 106, 'sell': 91, 'no-action': 560}}"
28.181541,757,1163.273682,28.18154140130002,381815.41401300003,"{'Cash': 154133.41401300003, 'WMT': 0.0, 'ABBV': 3892.0, 'MMM': 0.0}","{'WMT': {'buy': 97, 'sell': 101, 'no-action': 559}, 'ABBV': {'buy': 210, 'sell': 197, 'no-action': 350}, 'MMM': {'buy': 99, 'sell': 85, 'no-action': 573}}"
32.074239,757,1169.262831,32.07423857230001,420742.3857230001,"{'Cash': 175393.3857230001, 'WMT': 0.0, 'ABBV': 4194.0, 'MMM': 0.0}","{'WMT': {'buy': 89, 'sell': 91, 'no-action': 577}, 'ABBV': {'buy': 203, 'sell': 203, 'no-action': 351}, 'MMM': {'buy': 97, 'sell': 80, 'no-action': 580}}"
31.449632,757,1175.389001,31.44963182679997,414496.31826799974,"{'Cash': 169732.31826799974, 'WMT': 0.0, 'ABBV': 4184.0, 'MMM': 0.0}","{'WMT': {'buy': 109, 'sell': 96, 'no-action': 552}, 'ABBV': {'buy': 209, 'sell': 207, 'no-action': 341}, 'MMM': {'buy': 90, 'sell': 71, 'no-action': 596}}"
32.383345,757,1181.362786,32.38334533340002,423833.4533339998,"{'Cash': 159062.4533339998, 'WMT': 0.0, 'ABBV': 4526.0, 'MMM': 0.0}","{'WMT': {'buy': 107, 'sell': 105, 'no-action': 545}, 'ABBV': {'buy': 214, 'sell': 213, 'no-action': 330}, 'MMM': {'buy': 90, 'sell': 80, 'no-action': 587}}"
32.840163,757,1187.355984,32.840163089999976,428401.63089999993,"{'Cash': 161232.13089999993, 'WMT': 0.0, 'ABBV': 4567.0, 'MMM': 0.0}","{'WMT': {'buy': 75, 'sell': 77, 'no-action': 605}, 'ABBV': {'buy': 204, 'sell': 194, 'no-action': 359}, 'MMM': {'buy': 114, 'sell': 89, 'no-action': 554}}"
33.621318,757,1193.392577,33.621317698399984,436213.1769839998,"{'Cash': 164246.6769839998, 'WMT': 0.0, 'ABBV': 4649.0, 'MMM': 0.0}","{'WMT': {'buy': 105, 'sell': 98, 'no-action': 554}, 'ABBV': {'buy': 214, 'sell': 207, 'no-action': 336}, 'MMM': {'buy': 108, 'sell': 87, 'no-action': 562}}"
32.438944,757,1199.352233,32.438943530799975,424389.43530799984,"{'Cash': 167983.93530799987, 'WMT': 0.0, 'ABBV': 4383.0, 'MMM': 0.0}","{'WMT': {'buy': 78, 'sell': 84, 'no-action': 595}, 'ABBV': {'buy': 213, 'sell': 214, 'no-action': 330}, 'MMM': {'buy': 85, 'sell': 79, 'no-action': 593}}"
33.732486,757,1205.2769,33.73248563060004,437324.8563060003,"{'Cash': 162257.85630600032, 'WMT': 0.0, 'ABBV': 4702.0, 'MMM': 0.0}","{'WMT': {'buy': 115, 'sell': 116, 'no-action': 526}, 'ABBV': {'buy': 198, 'sell': 199, 'no-action': 360}, 'MMM': {'buy': 88, 'sell': 74, 'no-action': 595}}"
32.576253,757,1211.269775,32.57625345219998,425762.5345219996,"{'Cash': 85909.75668999957, 'WMT': 0.0, 'ABBV': 4266.0, 'MMM': 542.0}","{'WMT': {'buy': 78, 'sell': 83, 'no-action': 596}, 'ABBV': {'buy': 224, 'sell': 221, 'no-action': 312}, 'MMM': {'buy': 106, 'sell': 86, 'no-action': 565}}"
34.680229,757,1217.294949,34.680229261499996,446802.29261499987,"{'Cash': 138858.29261499987, 'WMT': 0.0, 'ABBV': 5264.0, 'MMM': 0.0}","{'WMT': {'buy': 80, 'sell': 89, 'no-action': 588}, 'ABBV': {'buy': 207, 'sell': 203, 'no-action': 347}, 'MMM': {'buy': 118, 'sell': 97, 'no-action': 542}}"
36.281409,757,1223.244023,36.28140934790001,462814.09347900003,"{'Cash': 157853.593479, 'WMT': 0.0, 'ABBV': 5213.0, 'MMM': 0.0}","{'WMT': {'buy': 68, 'sell': 84, 'no-action': 605}, 'ABBV': {'buy': 207, 'sell': 218, 'no-action': 332}, 'MMM': {'buy': 112, 'sell': 95, 'no-action': 550}}"
31.632574,757,1229.244432,31.632573952699968,416325.7395269997,"{'Cash': 169865.2395269997, 'WMT': 0.0, 'ABBV': 4213.0, 'MMM': 0.0}","{'WMT': {'buy': 103, 'sell': 106, 'no-action': 548}, 'ABBV': {'buy': 211, 'sell': 210, 'no-action': 336}, 'MMM': {'buy': 103, 'sell': 78, 'no-action': 576}}"
31.952179,757,1235.210438,31.952178537599977,419521.7853760001,"{'Cash': 166567.7853760001, 'WMT': 0.0, 'ABBV': 4324.0, 'MMM': 0.0}","{'WMT': {'buy': 73, 'sell': 79, 'no-action': 605}, 'ABBV': {'buy': 198, 'sell': 200, 'no-action': 359}, 'MMM': {'buy': 105, 'sell': 85, 'no-action': 567}}"
33.486815,757,1241.165197,33.486814739200014,434868.1473919999,"{'Cash': 150265.6473919999, 'WMT': 0.0, 'ABBV': 4865.0, 'MMM': 0.0}","{'WMT': {'buy': 85, 'sell': 83, 'no-action': 589}, 'ABBV': {'buy': 214, 'sell': 208, 'no-action': 335}, 'MMM': {'buy': 105, 'sell': 84, 'no-action': 568}}"
31.783383,757,1247.193873,31.783383448999952,417833.83448999934,"{'Cash': 165581.83448999934, 'WMT': 0.0, 'ABBV': 4312.0, 'MMM': 0.0}","{'WMT': {'buy': 84, 'sell': 86, 'no-action': 587}, 'ABBV': {'buy': 231, 'sell': 206, 'no-action': 320}, 'MMM': {'buy': 93, 'sell': 73, 'no-action': 591}}"
32.459923,757,1253.131717,32.45992313589998,424599.2313589999,"{'Cash': 156435.2313589999, 'WMT': 0.0, 'ABBV': 4584.0, 'MMM': 0.0}","{'WMT': {'buy': 88, 'sell': 96, 'no-action': 573}, 'ABBV': {'buy': 228, 'sell': 223, 'no-action': 306}, 'MMM': {'buy': 109, 'sell': 83, 'no-action': 565}}"
32.297966,757,1259.134406,32.297966236099974,422979.6623609998,"{'Cash': 169440.6623609998, 'WMT': 0.0, 'ABBV': 4334.0, 'MMM': 0.0}","{'WMT': {'buy': 70, 'sell': 81, 'no-action': 606}, 'ABBV': {'buy': 237, 'sell': 223, 'no-action': 297}, 'MMM': {'buy': 86, 'sell': 68, 'no-action': 603}}"
34.203899,757,1265.115879,34.203899335200006,442038.9933519999,"{'Cash': 163742.0930599999, 'WMT': 146.0, 'ABBV': 4589.0, 'MMM': 0.0}","{'WMT': {'buy': 89, 'sell': 82, 'no-action': 586}, 'ABBV': {'buy': 221, 'sell': 213, 'no-action': 323}, 'MMM': {'buy': 103, 'sell': 91, 'no-action': 563}}"
34.995505,757,1271.102968,34.995504763200024,449955.047632,"{'Cash': 165352.547632, 'WMT': 0.0, 'ABBV': 4865.0, 'MMM': 0.0}","{'WMT': {'buy': 65, 'sell': 75, 'no-action': 617}, 'ABBV': {'buy': 223, 'sell': 220, 'no-action': 314}, 'MMM': {'buy': 101, 'sell': 88, 'no-action': 568}}"
32.806714,757,1277.19827,32.806714498699975,428067.1449869998,"{'Cash': 155457.14498699983, 'WMT': 0.0, 'ABBV': 4660.0, 'MMM': 0.0}","{'WMT': {'buy': 73, 'sell': 81, 'no-action': 603}, 'ABBV': {'buy': 203, 'sell': 205, 'no-action': 349}, 'MMM': {'buy': 92, 'sell': 81, 'no-action': 584}}"
34.745359,757,1283.194016,34.74535937729996,447453.593773,"{'Cash': 227468.393557, 'WMT': 108.0, 'ABBV': 3636.0, 'MMM': 0.0}","{'WMT': {'buy': 92, 'sell': 91, 'no-action': 574}, 'ABBV': {'buy': 193, 'sell': 192, 'no-action': 372}, 'MMM': {'buy': 81, 'sell': 72, 'no-action': 604}}"
34.685388,757,1289.078616,34.68538753179997,446853.87531799957,"{'Cash': 172547.37531799957, 'WMT': 0.0, 'ABBV': 4689.0, 'MMM': 0.0}","{'WMT': {'buy': 107, 'sell': 107, 'no-action': 543}, 'ABBV': {'buy': 220, 'sell': 216, 'no-action': 321}, 'MMM': {'buy': 93, 'sell': 69, 'no-action': 595}}"
34.694134,757,1295.059463,34.69413441469998,446941.344147,"{'Cash': 130280.84414699998, 'WMT': 0.0, 'ABBV': 5413.0, 'MMM': 0.0}","{'WMT': {'buy': 82, 'sell': 83, 'no-action': 592}, 'ABBV': {'buy': 240, 'sell': 219, 'no-action': 298}, 'MMM': {'buy': 89, 'sell': 80, 'no-action': 588}}"
34.53483,757,1301.054144,34.53482987089996,445348.29870899965,"{'Cash': 199823.79870899965, 'WMT': 0.0, 'ABBV': 4197.0, 'MMM': 0.0}","{'WMT': {'buy': 79, 'sell': 80, 'no-action': 598}, 'ABBV': {'buy': 207, 'sell': 210, 'no-action': 340}, 'MMM': {'buy': 90, 'sell': 77, 'no-action': 590}}"
36.922718,757,1306.997261,36.92271778159995,469227.1778159999,"{'Cash': 167250.1778159999, 'WMT': 0.0, 'ABBV': 5162.0, 'MMM': 0.0}","{'WMT': {'buy': 73, 'sell': 69, 'no-action': 615}, 'ABBV': {'buy': 212, 'sell': 224, 'no-action': 321}, 'MMM': {'buy': 111, 'sell': 98, 'no-action': 548}}"
33.767201,757,1313.03966,33.76720073030002,437672.0073030001,"{'Cash': 176001.50730300008, 'WMT': 0.0, 'ABBV': 4473.0, 'MMM': 0.0}","{'WMT': {'buy': 76, 'sell': 77, 'no-action': 604}, 'ABBV': {'buy': 222, 'sell': 227, 'no-action': 308}, 'MMM': {'buy': 102, 'sell': 77, 'no-action': 578}}"
37.275427,757,1318.996643,37.275427386099985,472754.27386099973,"{'Cash': 171654.77386099976, 'WMT': 0.0, 'ABBV': 5147.0, 'MMM': 0.0}","{'WMT': {'buy': 94, 'sell': 92, 'no-action': 571}, 'ABBV': {'buy': 227, 'sell': 219, 'no-action': 311}, 'MMM': {'buy': 110, 'sell': 77, 'no-action': 570}}"
36.588299,757,1324.990909,36.588298883599975,465882.9888359996,"{'Cash': 158348.48883599965, 'WMT': 0.0, 'ABBV': 5257.0, 'MMM': 0.0}","{'WMT': {'buy': 98, 'sell': 96, 'no-action': 563}, 'ABBV': {'buy': 213, 'sell': 214, 'no-action': 330}, 'MMM': {'buy': 102, 'sell': 94, 'no-action': 561}}"
36.994926,757,1330.987622,36.994926054499985,469949.26054499985,"{'Cash': 172476.76054499985, 'WMT': 0.0, 'ABBV': 5085.0, 'MMM': 0.0}","{'WMT': {'buy': 100, 'sell': 92, 'no-action': 565}, 'ABBV': {'buy': 217, 'sell': 224, 'no-action': 316}, 'MMM': {'buy': 113, 'sell': 95, 'no-action': 549}}"
38.766463,757,1337.014905,38.766463325000025,487664.6332499997,"{'Cash': 173344.13324999972, 'WMT': 0.0, 'ABBV': 5373.0, 'MMM': 0.0}","{'WMT': {'buy': 89, 'sell': 88, 'no-action': 580}, 'ABBV': {'buy': 199, 'sell': 202, 'no-action': 356}, 'MMM': {'buy': 111, 'sell': 98, 'no-action': 548}}"
38.481002,757,1343.022653,38.48100180829994,484810.01808299974,"{'Cash': 186694.01808299977, 'WMT': 0.0, 'ABBV': 5096.0, 'MMM': 0.0}","{'WMT': {'buy': 84, 'sell': 83, 'no-action': 590}, 'ABBV': {'buy': 216, 'sell': 208, 'no-action': 333}, 'MMM': {'buy': 92, 'sell': 84, 'no-action': 581}}"
39.202153,757,1348.996929,39.20215330109998,492021.5330109998,"{'Cash': 171774.43211299976, 'WMT': 449.0, 'ABBV': 4957.0, 'MMM': 0.0}","{'WMT': {'buy': 97, 'sell': 91, 'no-action': 569}, 'ABBV': {'buy': 218, 'sell': 218, 'no-action': 321}, 'MMM': {'buy': 104, 'sell': 89, 'no-action': 564}}"
37.563764,757,1354.969342,37.563764449499985,475637.6444949999,"{'Cash': 154906.84400099993, 'WMT': 247.0, 'ABBV': 5198.0, 'MMM': 0.0}","{'WMT': {'buy': 102, 'sell': 101, 'no-action': 554}, 'ABBV': {'buy': 204, 'sell': 218, 'no-action': 335}, 'MMM': {'buy': 110, 'sell': 90, 'no-action': 557}}"
38.092658,757,1360.934858,38.092657645100005,480926.57645100006,"{'Cash': 93349.77322700007, 'WMT': 1612.0, 'ABBV': 4768.0, 'MMM': 0.0}","{'WMT': {'buy': 122, 'sell': 105, 'no-action': 530}, 'ABBV': {'buy': 207, 'sell': 215, 'no-action': 335}, 'MMM': {'buy': 96, 'sell': 81, 'no-action': 580}}"
39.771862,757,1366.886509,39.77186188329999,497718.6188329998,"{'Cash': 152217.61883299978, 'WMT': 0.0, 'ABBV': 5906.0, 'MMM': 0.0}","{'WMT': {'buy': 98, 'sell': 108, 'no-action': 551}, 'ABBV': {'buy': 212, 'sell': 213, 'no-action': 332}, 'MMM': {'buy': 94, 'sell': 75, 'no-action': 588}}"
38.818107,757,1372.921931,38.818107303999916,488181.07303999946,"{'Cash': 169824.07303999946, 'WMT': 0.0, 'ABBV': 5442.0, 'MMM': 0.0}","{'WMT': {'buy': 92, 'sell': 86, 'no-action': 579}, 'ABBV': {'buy': 217, 'sell': 234, 'no-action': 306}, 'MMM': {'buy': 82, 'sell': 74, 'no-action': 601}}"
39.598069,757,1378.900389,39.59806890869998,495980.68908699986,"{'Cash': 135445.18908699983, 'WMT': 0.0, 'ABBV': 6163.0, 'MMM': 0.0}","{'WMT': {'buy': 83, 'sell': 81, 'no-action': 593}, 'ABBV': {'buy': 236, 'sell': 221, 'no-action': 300}, 'MMM': {'buy': 100, 'sell': 91, 'no-action': 566}}"
37.317675,757,1385.051756,37.317675121600026,473176.75121600006,"{'Cash': 165291.25121600006, 'WMT': 0.0, 'ABBV': 5263.0, 'MMM': 0.0}","{'WMT': {'buy': 102, 'sell': 96, 'no-action': 559}, 'ABBV': {'buy': 209, 'sell': 226, 'no-action': 322}, 'MMM': {'buy': 99, 'sell': 85, 'no-action': 573}}"
37.709573,757,1390.959199,37.709572725400044,477095.72725400014,"{'Cash': 166168.22725400014, 'WMT': 0.0, 'ABBV': 5315.0, 'MMM': 0.0}","{'WMT': {'buy': 69, 'sell': 73, 'no-action': 615}, 'ABBV': {'buy': 212, 'sell': 197, 'no-action': 348}, 'MMM': {'buy': 122, 'sell': 106, 'no-action': 529}}"
39.188185,757,1396.944333,39.18818521709998,491881.85217099974,"{'Cash': 160420.85217099971, 'WMT': 0.0, 'ABBV': 5666.0, 'MMM': 0.0}","{'WMT': {'buy': 89, 'sell': 88, 'no-action': 580}, 'ABBV': {'buy': 208, 'sell': 207, 'no-action': 342}, 'MMM': {'buy': 109, 'sell': 95, 'no-action': 553}}"
37.522595,757,1402.906697,37.52259452529998,475225.945253,"{'Cash': 175850.94523299998, 'WMT': 10.0, 'ABBV': 5106.0, 'MMM': 0.0}","{'WMT': {'buy': 75, 'sell': 79, 'no-action': 603}, 'ABBV': {'buy': 217, 'sell': 209, 'no-action': 331}, 'MMM': {'buy': 120, 'sell': 105, 'no-action': 532}}"
37.105535,757,1408.96996,37.10553462649998,471055.34626499994,"{'Cash': 172939.3462649999, 'WMT': 0.0, 'ABBV': 5096.0, 'MMM': 0.0}","{'WMT': {'buy': 64, 'sell': 67, 'no-action': 626}, 'ABBV': {'buy': 196, 'sell': 209, 'no-action': 352}, 'MMM': {'buy': 102, 'sell': 86, 'no-action': 569}}"
39.161606,757,1415.12481,39.16160597190004,491616.05971899984,"{'Cash': 148390.95902099984, 'WMT': 349.0, 'ABBV': 5465.0, 'MMM': 0.0}","{'WMT': {'buy': 99, 'sell': 104, 'no-action': 554}, 'ABBV': {'buy': 201, 'sell': 195, 'no-action': 361}, 'MMM': {'buy': 89, 'sell': 72, 'no-action': 596}}"
41.920383,757,1421.086975,41.920383051099975,519203.83051099966,"{'Cash': 165512.83051099963, 'WMT': 0.0, 'ABBV': 6046.0, 'MMM': 0.0}","{'WMT': {'buy': 73, 'sell': 77, 'no-action': 607}, 'ABBV': {'buy': 225, 'sell': 237, 'no-action': 295}, 'MMM': {'buy': 94, 'sell': 82, 'no-action': 581}}"
40.660242,757,1427.054094,40.660241993099994,506602.41993099987,"{'Cash': 171572.91993099987, 'WMT': 0.0, 'ABBV': 5727.0, 'MMM': 0.0}","{'WMT': {'buy': 74, 'sell': 70, 'no-action': 613}, 'ABBV': {'buy': 208, 'sell': 206, 'no-action': 343}, 'MMM': {'buy': 77, 'sell': 78, 'no-action': 602}}"
40.964251,757,1433.037498,40.96425131780003,509642.5131780001,"{'Cash': 159988.01317800014, 'WMT': 0.0, 'ABBV': 5977.0, 'MMM': 0.0}","{'WMT': {'buy': 65, 'sell': 67, 'no-action': 625}, 'ABBV': {'buy': 199, 'sell': 202, 'no-action': 356}, 'MMM': {'buy': 105, 'sell': 92, 'no-action': 560}}"
41.999605,757,1439.099666,41.99960480059996,519996.04800599976,"{'Cash': 153201.44763799975, 'WMT': 184.0, 'ABBV': 6058.0, 'MMM': 0.0}","{'WMT': {'buy': 80, 'sell': 85, 'no-action': 592}, 'ABBV': {'buy': 234, 'sell': 233, 'no-action': 290}, 'MMM': {'buy': 80, 'sell': 70, 'no-action': 607}}"
40.730527,757,1445.104812,40.73052672299994,507305.2672299996,"{'Cash': 131162.5664439996, 'WMT': 393.0, 'ABBV': 5977.0, 'MMM': 0.0}","{'WMT': {'buy': 101, 'sell': 97, 'no-action': 559}, 'ABBV': {'buy': 212, 'sell': 221, 'no-action': 324}, 'MMM': {'buy': 101, 'sell': 93, 'no-action': 563}}"
42.877247,757,1451.162178,42.877246950999975,528772.4695099995,"{'Cash': 156887.96950999944, 'WMT': 0.0, 'ABBV': 6357.0, 'MMM': 0.0}","{'WMT': {'buy': 80, 'sell': 80, 'no-action': 597}, 'ABBV': {'buy': 226, 'sell': 219, 'no-action': 312}, 'MMM': {'buy': 87, 'sell': 79, 'no-action': 591}}"
39.744812,757,1457.180353,39.74481233329993,497448.1233329996,"{'Cash': 110992.82143899957, 'WMT': 947.0, 'ABBV': 5515.0, 'MMM': 0.0}","{'WMT': {'buy': 79, 'sell': 84, 'no-action': 594}, 'ABBV': {'buy': 218, 'sell': 211, 'no-action': 328}, 'MMM': {'buy': 80, 'sell': 73, 'no-action': 604}}"
42.378945,757,1463.217408,42.37894490419999,523789.4490419997,"{'Cash': 136098.84755399972, 'WMT': 744.0, 'ABBV': 5770.0, 'MMM': 0.0}","{'WMT': {'buy': 95, 'sell': 93, 'no-action': 569}, 'ABBV': {'buy': 218, 'sell': 217, 'no-action': 322}, 'MMM': {'buy': 94, 'sell': 81, 'no-action': 582}}"
40.402422,757,1469.287562,40.402422463799965,504024.2246380001,"{'Cash': 171042.22463800007, 'WMT': 0.0, 'ABBV': 5692.0, 'MMM': 0.0}","{'WMT': {'buy': 84, 'sell': 90, 'no-action': 583}, 'ABBV': {'buy': 212, 'sell': 213, 'no-action': 332}, 'MMM': {'buy': 79, 'sell': 65, 'no-action': 613}}"
42.067535,757,1475.250746,42.06753544299999,520675.35442999995,"{'Cash': 170318.85442999998, 'WMT': 0.0, 'ABBV': 5989.0, 'MMM': 0.0}","{'WMT': {'buy': 70, 'sell': 68, 'no-action': 619}, 'ABBV': {'buy': 222, 'sell': 216, 'no-action': 319}, 'MMM': {'buy': 101, 'sell': 84, 'no-action': 572}}"
43.140116,757,1481.382121,43.140116394799946,531401.1639479996,"{'Cash': 126345.66298799962, 'WMT': 480.0, 'ABBV': 6371.0, 'MMM': 0.0}","{'WMT': {'buy': 80, 'sell': 78, 'no-action': 599}, 'ABBV': {'buy': 214, 'sell': 207, 'no-action': 336}, 'MMM': {'buy': 104, 'sell': 99, 'no-action': 554}}"
42.724785,757,1487.472013,42.72478532220002,527247.8532220001,"{'Cash': 139587.25221400004, 'WMT': 504.0, 'ABBV': 6046.0, 'MMM': 0.0}","{'WMT': {'buy': 103, 'sell': 102, 'no-action': 552}, 'ABBV': {'buy': 215, 'sell': 208, 'no-action': 334}, 'MMM': {'buy': 78, 'sell': 65, 'no-action': 614}}"
42.160898,757,1493.560919,42.16089839330001,521608.9839330001,"{'Cash': 176224.9839330001, 'WMT': 0.0, 'ABBV': 5904.0, 'MMM': 0.0}","{'WMT': {'buy': 71, 'sell': 71, 'no-action': 615}, 'ABBV': {'buy': 222, 'sell': 225, 'no-action': 310}, 'MMM': {'buy': 101, 'sell': 83, 'no-action': 573}}"
42.08205,757,1499.632337,42.082049558999955,520820.49558999937,"{'Cash': 159465.99558999937, 'WMT': 0.0, 'ABBV': 6177.0, 'MMM': 0.0}","{'WMT': {'buy': 87, 'sell': 83, 'no-action': 587}, 'ABBV': {'buy': 199, 'sell': 201, 'no-action': 357}, 'MMM': {'buy': 111, 'sell': 91, 'no-action': 555}}"
40.590995,757,1505.624126,40.590995381799935,505909.9538179999,"{'Cash': 174039.45381799992, 'WMT': 0.0, 'ABBV': 5673.0, 'MMM': 0.0}","{'WMT': {'buy': 83, 'sell': 84, 'no-action': 590}, 'ABBV': {'buy': 214, 'sell': 212, 'no-action': 331}, 'MMM': {'buy': 110, 'sell': 89, 'no-action': 558}}"
42.500741,757,1512.847129,42.5007406572,525007.4065719997,"{'Cash': 164939.90657199972, 'WMT': 0.0, 'ABBV': 6155.0, 'MMM': 0.0}","{'WMT': {'buy': 91, 'sell': 82, 'no-action': 584}, 'ABBV': {'buy': 208, 'sell': 207, 'no-action': 342}, 'MMM': {'buy': 111, 'sell': 94, 'no-action': 552}}"
39.717473,757,1519.773661,39.71747296219998,497174.7296219998,"{'Cash': 146990.72887199977, 'WMT': 375.0, 'ABBV': 5554.0, 'MMM': 0.0}","{'WMT': {'buy': 96, 'sell': 86, 'no-action': 575}, 'ABBV': {'buy': 214, 'sell': 201, 'no-action': 342}, 'MMM': {'buy': 112, 'sell': 95, 'no-action': 550}}"
43.077104,757,1525.908862,43.07710368720003,530771.036872,"{'Cash': 162864.5368719999, 'WMT': 0.0, 'ABBV': 6289.0, 'MMM': 0.0}","{'WMT': {'buy': 100, 'sell': 84, 'no-action': 573}, 'ABBV': {'buy': 198, 'sell': 205, 'no-action': 354}, 'MMM': {'buy': 90, 'sell': 83, 'no-action': 584}}"
43.301985,757,1531.917229,43.30198473119998,533019.8473119999,"{'Cash': 175467.84731199994, 'WMT': 0.0, 'ABBV': 6112.0, 'MMM': 0.0}","{'WMT': {'buy': 98, 'sell': 94, 'no-action': 565}, 'ABBV': {'buy': 201, 'sell': 208, 'no-action': 348}, 'MMM': {'buy': 93, 'sell': 88, 'no-action': 576}}"
42.390944,757,1537.944322,42.39094357099998,523909.4357099996,"{'Cash': 147929.93570999958, 'WMT': 0.0, 'ABBV': 6427.0, 'MMM': 0.0}","{'WMT': {'buy': 91, 'sell': 81, 'no-action': 585}, 'ABBV': {'buy': 223, 'sell': 221, 'no-action': 313}, 'MMM': {'buy': 114, 'sell': 102, 'no-action': 541}}"
43.08566,757,1544.051237,43.08565990800003,530856.5990800001,"{'Cash': 158504.0990800001, 'WMT': 0.0, 'ABBV': 6365.0, 'MMM': 0.0}","{'WMT': {'buy': 96, 'sell': 87, 'no-action': 574}, 'ABBV': {'buy': 204, 'sell': 214, 'no-action': 339}, 'MMM': {'buy': 97, 'sell': 88, 'no-action': 572}}"
