#{"t_start": 1637497800.00389, "env_id": null}
r,l,t,total_asset,last_account,action_summary
85.001995,687,686.997491,950019.9497370005,"{'Cash': 82.55410200049664, 'WMT': 0.0, 'ABBV': 8531.0, 'MMM': 2896.0}","{'WMT': {'buy': 79, 'sell': 73, 'no-action': 535}, 'ABBV': {'buy': 169, 'sell': 160, 'no-action': 358}, 'MMM': {'buy': 127, 'sell': 97, 'no-action': 463}}"
85.526346,687,691.358945,955263.4582810006,"{'Cash': 152.22288400062098, 'WMT': 0.0, 'ABBV': 8384.0, 'MMM': 2987.0}","{'WMT': {'buy': 83, 'sell': 79, 'no-action': 525}, 'ABBV': {'buy': 181, 'sell': 165, 'no-action': 341}, 'MMM': {'buy': 127, 'sell': 107, 'no-action': 453}}"
90.074838,687,695.73833,1000748.383841,"{'Cash': 24.55228700007865, 'WMT': 0.0, 'ABBV': 13032.0, 'MMM': 1478.0}","{'WMT': {'buy': 72, 'sell': 70, 'no-action': 545}, 'ABBV': {'buy': 171, 'sell': 160, 'no-action': 356}, 'MMM': {'buy': 126, 'sell': 96, 'no-action': 465}}"
92.321163,687,700.198267,1023211.628726,"{'Cash': 61.547776999970665, 'WMT': 0.0, 'ABBV': 12702.0, 'MMM': 1753.0}","{'WMT': {'buy': 68, 'sell': 72, 'no-action': 547}, 'ABBV': {'buy': 187, 'sell': 165, 'no-action': 335}, 'MMM': {'buy': 129, 'sell': 96, 'no-action': 462}}"
91.861189,687,704.707114,1018611.8887679998,"{'Cash': 124.70946899986302, 'WMT': 0.0, 'ABBV': 11492.0, 'MMM': 2193.0}","{'WMT': {'buy': 80, 'sell': 69, 'no-action': 538}, 'ABBV': {'buy': 191, 'sell': 174, 'no-action': 322}, 'MMM': {'buy': 143, 'sell': 107, 'no-action': 437}}"
90.300845,687,709.102391,1003008.451274001,"{'Cash': 130.2856700011107, 'WMT': 0.0, 'ABBV': 8758.0, 'MMM': 3154.0}","{'WMT': {'buy': 73, 'sell': 77, 'no-action': 537}, 'ABBV': {'buy': 168, 'sell': 156, 'no-action': 363}, 'MMM': {'buy': 125, 'sell': 98, 'no-action': 464}}"
89.591252,687,713.476627,995912.5184759999,"{'Cash': 82.48480499997822, 'WMT': 0.0, 'ABBV': 7333.0, 'MMM': 3662.0}","{'WMT': {'buy': 65, 'sell': 63, 'no-action': 559}, 'ABBV': {'buy': 171, 'sell': 159, 'no-action': 357}, 'MMM': {'buy': 129, 'sell': 100, 'no-action': 458}}"
91.550697,687,717.855151,1015506.9739190001,"{'Cash': 37.22073200016166, 'WMT': 0.0, 'ABBV': 7077.0, 'MMM': 3890.0}","{'WMT': {'buy': 76, 'sell': 71, 'no-action': 540}, 'ABBV': {'buy': 175, 'sell': 165, 'no-action': 347}, 'MMM': {'buy': 132, 'sell': 97, 'no-action': 458}}"
92.596289,687,722.318319,1025962.8899390005,"{'Cash': 110.86571300059586, 'WMT': 0.0, 'ABBV': 7874.0, 'MMM': 3648.0}","{'WMT': {'buy': 66, 'sell': 65, 'no-action': 556}, 'ABBV': {'buy': 175, 'sell': 156, 'no-action': 356}, 'MMM': {'buy': 125, 'sell': 98, 'no-action': 464}}"
94.052206,687,726.781498,1040522.0593079994,"{'Cash': 28.14180599939573, 'WMT': 0.0, 'ABBV': 17502.0, 'MMM': 0.0}","{'WMT': {'buy': 69, 'sell': 67, 'no-action': 551}, 'ABBV': {'buy': 182, 'sell': 157, 'no-action': 348}, 'MMM': {'buy': 121, 'sell': 100, 'no-action': 466}}"
93.649825,687,731.226217,1036498.2467530002,"{'Cash': 101706.43102900026, 'WMT': 0.0, 'ABBV': 15724.0, 'MMM': 0.0}","{'WMT': {'buy': 69, 'sell': 68, 'no-action': 550}, 'ABBV': {'buy': 181, 'sell': 156, 'no-action': 350}, 'MMM': {'buy': 121, 'sell': 98, 'no-action': 468}}"
92.637494,687,735.720481,1026374.9391069998,"{'Cash': 30.12184299979708, 'WMT': 0.0, 'ABBV': 17264.0, 'MMM': 0.0}","{'WMT': {'buy': 71, 'sell': 69, 'no-action': 547}, 'ABBV': {'buy': 174, 'sell': 150, 'no-action': 363}, 'MMM': {'buy': 122, 'sell': 101, 'no-action': 464}}"
93.235904,687,740.114157,1032359.0436629998,"{'Cash': 35.671595999884936, 'WMT': 6286.0, 'ABBV': 0.0, 'MMM': 4219.0}","{'WMT': {'buy': 71, 'sell': 61, 'no-action': 555}, 'ABBV': {'buy': 159, 'sell': 150, 'no-action': 378}, 'MMM': {'buy': 124, 'sell': 97, 'no-action': 466}}"
91.768257,687,744.520049,1017682.570084,"{'Cash': 27.267612999979363, 'WMT': 0.0, 'ABBV': 13772.0, 'MMM': 1301.0}","{'WMT': {'buy': 68, 'sell': 63, 'no-action': 556}, 'ABBV': {'buy': 172, 'sell': 153, 'no-action': 362}, 'MMM': {'buy': 129, 'sell': 106, 'no-action': 452}}"
92.778447,687,749.12845,1027784.4708609999,"{'Cash': 34.52920599986343, 'WMT': 0.0, 'ABBV': 13232.0, 'MMM': 1577.0}","{'WMT': {'buy': 70, 'sell': 69, 'no-action': 548}, 'ABBV': {'buy': 173, 'sell': 159, 'no-action': 355}, 'MMM': {'buy': 127, 'sell': 107, 'no-action': 453}}"
95.160101,687,753.534967,1051601.0121050002,"{'Cash': 53.100239000224974, 'WMT': 0.0, 'ABBV': 13496.0, 'MMM': 1630.0}","{'WMT': {'buy': 65, 'sell': 63, 'no-action': 559}, 'ABBV': {'buy': 178, 'sell': 154, 'no-action': 355}, 'MMM': {'buy': 133, 'sell': 111, 'no-action': 443}}"
92.99607,687,757.974861,1029960.6956839995,"{'Cash': 45.74386399939127, 'WMT': 0.0, 'ABBV': 13361.0, 'MMM': 1541.0}","{'WMT': {'buy': 69, 'sell': 68, 'no-action': 550}, 'ABBV': {'buy': 176, 'sell': 154, 'no-action': 357}, 'MMM': {'buy': 115, 'sell': 102, 'no-action': 470}}"
93.958718,687,762.376112,1039587.1829260004,"{'Cash': 6.479479000430729, 'WMT': 0.0, 'ABBV': 14578.0, 'MMM': 1131.0}","{'WMT': {'buy': 72, 'sell': 72, 'no-action': 543}, 'ABBV': {'buy': 168, 'sell': 146, 'no-action': 373}, 'MMM': {'buy': 118, 'sell': 95, 'no-action': 474}}"
92.737934,687,766.759139,1027379.3410019996,"{'Cash': 59.37506099954771, 'WMT': 0.0, 'ABBV': 16316.0, 'MMM': 375.0}","{'WMT': {'buy': 71, 'sell': 69, 'no-action': 547}, 'ABBV': {'buy': 186, 'sell': 162, 'no-action': 339}, 'MMM': {'buy': 117, 'sell': 101, 'no-action': 469}}"
92.316728,687,771.134425,1023167.277033,"{'Cash': 109.33633200012264, 'WMT': 0.0, 'ABBV': 12523.0, 'MMM': 1822.0}","{'WMT': {'buy': 65, 'sell': 67, 'no-action': 555}, 'ABBV': {'buy': 180, 'sell': 160, 'no-action': 347}, 'MMM': {'buy': 118, 'sell': 93, 'no-action': 476}}"
95.255527,687,775.5004,1052555.2726949998,"{'Cash': 37.71945899982529, 'WMT': 0.0, 'ABBV': 14487.0, 'MMM': 1251.0}","{'WMT': {'buy': 76, 'sell': 75, 'no-action': 536}, 'ABBV': {'buy': 171, 'sell': 151, 'no-action': 365}, 'MMM': {'buy': 125, 'sell': 102, 'no-action': 460}}"
94.293963,687,779.997755,1042939.6338719996,"{'Cash': 58.34303399972487, 'WMT': 0.0, 'ABBV': 12715.0, 'MMM': 1877.0}","{'WMT': {'buy': 83, 'sell': 74, 'no-action': 530}, 'ABBV': {'buy': 183, 'sell': 165, 'no-action': 339}, 'MMM': {'buy': 125, 'sell': 101, 'no-action': 461}}"
94.124987,687,784.479641,1041249.868371,"{'Cash': 20.926650000098256, 'WMT': 0.0, 'ABBV': 13343.0, 'MMM': 1622.0}","{'WMT': {'buy': 78, 'sell': 74, 'no-action': 535}, 'ABBV': {'buy': 178, 'sell': 156, 'no-action': 353}, 'MMM': {'buy': 126, 'sell': 103, 'no-action': 458}}"
96.052139,687,788.879213,1060521.3858869998,"{'Cash': 47.95956599985948, 'WMT': 6168.0, 'ABBV': 10515.0, 'MMM': 362.0}","{'WMT': {'buy': 81, 'sell': 67, 'no-action': 539}, 'ABBV': {'buy': 173, 'sell': 156, 'no-action': 358}, 'MMM': {'buy': 131, 'sell': 106, 'no-action': 450}}"
94.880159,687,793.328382,1048801.5897219998,"{'Cash': 13.577955999850623, 'WMT': 0.0, 'ABBV': 13411.0, 'MMM': 1645.0}","{'WMT': {'buy': 74, 'sell': 73, 'no-action': 540}, 'ABBV': {'buy': 176, 'sell': 155, 'no-action': 356}, 'MMM': {'buy': 131, 'sell': 107, 'no-action': 449}}"
93.432399,687,797.740882,1034323.988033,"{'Cash': 57.09232100006193, 'WMT': 8241.0, 'ABBV': 7859.0, 'MMM': 388.0}","{'WMT': {'buy': 81, 'sell': 63, 'no-action': 543}, 'ABBV': {'buy': 163, 'sell': 153, 'no-action': 371}, 'MMM': {'buy': 120, 'sell': 97, 'no-action': 470}}"
92.155074,687,802.324944,1021550.740521,"{'Cash': 19.846899000084136, 'WMT': 0.0, 'ABBV': 14619.0, 'MMM': 997.0}","{'WMT': {'buy': 83, 'sell': 80, 'no-action': 524}, 'ABBV': {'buy': 183, 'sell': 167, 'no-action': 337}, 'MMM': {'buy': 124, 'sell': 100, 'no-action': 463}}"
95.578471,687,806.746163,1055784.7066569997,"{'Cash': 13.523307999777899, 'WMT': 264.0, 'ABBV': 14317.0, 'MMM': 1232.0}","{'WMT': {'buy': 76, 'sell': 78, 'no-action': 533}, 'ABBV': {'buy': 177, 'sell': 163, 'no-action': 347}, 'MMM': {'buy': 119, 'sell': 97, 'no-action': 471}}"
95.195812,687,811.297697,1051958.117165,"{'Cash': 49.79947100004938, 'WMT': 0.0, 'ABBV': 17694.0, 'MMM': 0.0}","{'WMT': {'buy': 87, 'sell': 83, 'no-action': 517}, 'ABBV': {'buy': 186, 'sell': 167, 'no-action': 334}, 'MMM': {'buy': 119, 'sell': 97, 'no-action': 471}}"
95.555531,687,815.978392,1055555.3127610004,"{'Cash': 19.75006000039381, 'WMT': 0.0, 'ABBV': 14116.0, 'MMM': 1415.0}","{'WMT': {'buy': 70, 'sell': 67, 'no-action': 550}, 'ABBV': {'buy': 177, 'sell': 154, 'no-action': 356}, 'MMM': {'buy': 126, 'sell': 98, 'no-action': 463}}"
95.909932,687,820.396532,1059099.315681,"{'Cash': 40.31271000002744, 'WMT': 0.0, 'ABBV': 14327.0, 'MMM': 1356.0}","{'WMT': {'buy': 86, 'sell': 84, 'no-action': 517}, 'ABBV': {'buy': 176, 'sell': 157, 'no-action': 354}, 'MMM': {'buy': 129, 'sell': 102, 'no-action': 456}}"
96.67131,687,824.81651,1066713.0954339996,"{'Cash': 17.86255599958531, 'WMT': 0.0, 'ABBV': 14296.0, 'MMM': 1418.0}","{'WMT': {'buy': 81, 'sell': 81, 'no-action': 525}, 'ABBV': {'buy': 178, 'sell': 153, 'no-action': 356}, 'MMM': {'buy': 123, 'sell': 100, 'no-action': 464}}"
94.463378,687,829.396944,1044633.7798510003,"{'Cash': 15.005887000334042, 'WMT': 981.0, 'ABBV': 13983.0, 'MMM': 1000.0}","{'WMT': {'buy': 89, 'sell': 82, 'no-action': 516}, 'ABBV': {'buy': 182, 'sell': 161, 'no-action': 344}, 'MMM': {'buy': 122, 'sell': 97, 'no-action': 468}}"
94.856576,687,833.82375,1048565.7638480002,"{'Cash': 48.94056500023726, 'WMT': 0.0, 'ABBV': 14502.0, 'MMM': 1219.0}","{'WMT': {'buy': 71, 'sell': 66, 'no-action': 550}, 'ABBV': {'buy': 185, 'sell': 170, 'no-action': 332}, 'MMM': {'buy': 125, 'sell': 101, 'no-action': 461}}"
94.014091,687,838.200876,1040140.9128630005,"{'Cash': 2.7599430003974703, 'WMT': 1000.0, 'ABBV': 13191.0, 'MMM': 1271.0}","{'WMT': {'buy': 83, 'sell': 76, 'no-action': 528}, 'ABBV': {'buy': 178, 'sell': 161, 'no-action': 348}, 'MMM': {'buy': 135, 'sell': 101, 'no-action': 451}}"
94.568634,687,842.761945,1045686.3419319997,"{'Cash': 54.460836999615516, 'WMT': 0.0, 'ABBV': 12913.0, 'MMM': 1818.0}","{'WMT': {'buy': 85, 'sell': 78, 'no-action': 524}, 'ABBV': {'buy': 166, 'sell': 144, 'no-action': 377}, 'MMM': {'buy': 131, 'sell': 112, 'no-action': 444}}"
95.425112,687,847.226214,1054251.1233939994,"{'Cash': 28.255740999353293, 'WMT': 2200.0, 'ABBV': 15453.0, 'MMM': 0.0}","{'WMT': {'buy': 86, 'sell': 79, 'no-action': 522}, 'ABBV': {'buy': 191, 'sell': 166, 'no-action': 330}, 'MMM': {'buy': 127, 'sell': 111, 'no-action': 449}}"
97.176913,687,851.663915,1071769.1336769997,"{'Cash': 7.831545999724767, 'WMT': 0.0, 'ABBV': 13782.0, 'MMM': 1651.0}","{'WMT': {'buy': 81, 'sell': 79, 'no-action': 527}, 'ABBV': {'buy': 180, 'sell': 153, 'no-action': 354}, 'MMM': {'buy': 131, 'sell': 110, 'no-action': 446}}"
96.285272,687,856.158189,1062852.7170530001,"{'Cash': 5.324129000015091, 'WMT': 0.0, 'ABBV': 14311.0, 'MMM': 1387.0}","{'WMT': {'buy': 80, 'sell': 74, 'no-action': 533}, 'ABBV': {'buy': 179, 'sell': 157, 'no-action': 351}, 'MMM': {'buy': 125, 'sell': 110, 'no-action': 452}}"
98.041637,687,860.576211,1080416.3736270003,"{'Cash': 12.610722000206195, 'WMT': 0.0, 'ABBV': 14380.0, 'MMM': 1475.0}","{'WMT': {'buy': 84, 'sell': 81, 'no-action': 522}, 'ABBV': {'buy': 182, 'sell': 165, 'no-action': 340}, 'MMM': {'buy': 132, 'sell': 105, 'no-action': 450}}"
96.077207,687,865.051929,1060772.0684010002,"{'Cash': 46.25582700020459, 'WMT': 0.0, 'ABBV': 14049.0, 'MMM': 1475.0}","{'WMT': {'buy': 73, 'sell': 71, 'no-action': 543}, 'ABBV': {'buy': 178, 'sell': 163, 'no-action': 346}, 'MMM': {'buy': 131, 'sell': 110, 'no-action': 446}}"
99.29208,687,869.495169,1092920.8034800002,"{'Cash': 16.731772000195633, 'WMT': 0.0, 'ABBV': 13577.0, 'MMM': 1869.0}","{'WMT': {'buy': 76, 'sell': 74, 'no-action': 537}, 'ABBV': {'buy': 180, 'sell': 159, 'no-action': 348}, 'MMM': {'buy': 127, 'sell': 108, 'no-action': 452}}"
97.208153,687,874.077125,1072081.533054,"{'Cash': 50.47216499994829, 'WMT': 0.0, 'ABBV': 12889.0, 'MMM': 2000.0}","{'WMT': {'buy': 82, 'sell': 80, 'no-action': 525}, 'ABBV': {'buy': 181, 'sell': 162, 'no-action': 344}, 'MMM': {'buy': 135, 'sell': 111, 'no-action': 441}}"
96.292813,687,878.61791,1062928.1303639999,"{'Cash': 14.398763999866787, 'WMT': 0.0, 'ABBV': 13358.0, 'MMM': 1758.0}","{'WMT': {'buy': 90, 'sell': 82, 'no-action': 515}, 'ABBV': {'buy': 174, 'sell': 163, 'no-action': 350}, 'MMM': {'buy': 136, 'sell': 114, 'no-action': 437}}"
95.928027,687,883.232913,1059280.2696740003,"{'Cash': 6.033992000294347, 'WMT': 0.0, 'ABBV': 16280.0, 'MMM': 598.0}","{'WMT': {'buy': 81, 'sell': 75, 'no-action': 531}, 'ABBV': {'buy': 182, 'sell': 153, 'no-action': 352}, 'MMM': {'buy': 122, 'sell': 101, 'no-action': 464}}"
100.768961,687,887.646074,1107689.611933,"{'Cash': 39.3404769999579, 'WMT': 0.0, 'ABBV': 13465.0, 'MMM': 2009.0}","{'WMT': {'buy': 70, 'sell': 67, 'no-action': 550}, 'ABBV': {'buy': 185, 'sell': 163, 'no-action': 339}, 'MMM': {'buy': 135, 'sell': 112, 'no-action': 440}}"
100.399912,687,892.155887,1103999.1186549996,"{'Cash': 28.94674299970211, 'WMT': 0.0, 'ABBV': 13776.0, 'MMM': 1864.0}","{'WMT': {'buy': 82, 'sell': 74, 'no-action': 531}, 'ABBV': {'buy': 190, 'sell': 171, 'no-action': 326}, 'MMM': {'buy': 137, 'sell': 106, 'no-action': 444}}"
99.427411,687,896.591759,1094274.1146459999,"{'Cash': 8.75338299977011, 'WMT': 0.0, 'ABBV': 13263.0, 'MMM': 2000.0}","{'WMT': {'buy': 80, 'sell': 80, 'no-action': 527}, 'ABBV': {'buy': 187, 'sell': 169, 'no-action': 331}, 'MMM': {'buy': 130, 'sell': 114, 'no-action': 443}}"
100.638095,687,901.220446,1106380.950888,"{'Cash': 22.689242999986163, 'WMT': 0.0, 'ABBV': 13595.0, 'MMM': 1950.0}","{'WMT': {'buy': 79, 'sell': 74, 'no-action': 534}, 'ABBV': {'buy': 180, 'sell': 162, 'no-action': 345}, 'MMM': {'buy': 137, 'sell': 111, 'no-action': 439}}"
99.000174,687,905.634393,1090001.736184,"{'Cash': 3.614257000094767, 'WMT': 0.0, 'ABBV': 13721.0, 'MMM': 1794.0}","{'WMT': {'buy': 81, 'sell': 75, 'no-action': 531}, 'ABBV': {'buy': 183, 'sell': 160, 'no-action': 344}, 'MMM': {'buy': 135, 'sell': 110, 'no-action': 442}}"
98.520878,687,910.031409,1085208.7788029998,"{'Cash': 57.54581099976955, 'WMT': 0.0, 'ABBV': 14465.0, 'MMM': 1473.0}","{'WMT': {'buy': 77, 'sell': 73, 'no-action': 537}, 'ABBV': {'buy': 193, 'sell': 166, 'no-action': 328}, 'MMM': {'buy': 134, 'sell': 111, 'no-action': 442}}"
101.234273,687,914.533916,1112342.733354,"{'Cash': 39.73155900000938, 'WMT': 0.0, 'ABBV': 13731.0, 'MMM': 1936.0}","{'WMT': {'buy': 75, 'sell': 73, 'no-action': 539}, 'ABBV': {'buy': 187, 'sell': 166, 'no-action': 334}, 'MMM': {'buy': 128, 'sell': 107, 'no-action': 452}}"
100.101759,687,919.242944,1101017.5867079997,"{'Cash': 51.825242999701004, 'WMT': 0.0, 'ABBV': 13440.0, 'MMM': 1975.0}","{'WMT': {'buy': 75, 'sell': 69, 'no-action': 543}, 'ABBV': {'buy': 177, 'sell': 158, 'no-action': 352}, 'MMM': {'buy': 131, 'sell': 112, 'no-action': 444}}"
100.410352,687,923.75104,1104103.5150169998,"{'Cash': 55.273417999861216, 'WMT': 0.0, 'ABBV': 13551.0, 'MMM': 1952.0}","{'WMT': {'buy': 77, 'sell': 73, 'no-action': 537}, 'ABBV': {'buy': 185, 'sell': 160, 'no-action': 342}, 'MMM': {'buy': 131, 'sell': 109, 'no-action': 447}}"
101.948325,687,928.292564,1119483.247392,"{'Cash': 35.24595899997985, 'WMT': 0.0, 'ABBV': 13504.0, 'MMM': 2071.0}","{'WMT': {'buy': 75, 'sell': 75, 'no-action': 537}, 'ABBV': {'buy': 188, 'sell': 170, 'no-action': 329}, 'MMM': {'buy': 139, 'sell': 115, 'no-action': 433}}"
100.425695,687,932.844479,1104256.9471750003,"{'Cash': 21.56563000028109, 'WMT': 0.0, 'ABBV': 13513.0, 'MMM': 1968.0}","{'WMT': {'buy': 76, 'sell': 74, 'no-action': 537}, 'ABBV': {'buy': 192, 'sell': 165, 'no-action': 330}, 'MMM': {'buy': 130, 'sell': 113, 'no-action': 444}}"
101.591743,687,937.425107,1115917.4346979999,"{'Cash': 27.431788999823766, 'WMT': 0.0, 'ABBV': 14550.0, 'MMM': 1641.0}","{'WMT': {'buy': 72, 'sell': 69, 'no-action': 546}, 'ABBV': {'buy': 186, 'sell': 168, 'no-action': 333}, 'MMM': {'buy': 137, 'sell': 119, 'no-action': 431}}"
100.961623,687,941.876083,1109616.234028,"{'Cash': 30.87229299998701, 'WMT': 0.0, 'ABBV': 13675.0, 'MMM': 1940.0}","{'WMT': {'buy': 71, 'sell': 68, 'no-action': 548}, 'ABBV': {'buy': 177, 'sell': 156, 'no-action': 354}, 'MMM': {'buy': 129, 'sell': 113, 'no-action': 445}}"
102.309732,687,946.861537,1123097.3182059997,"{'Cash': 10.599519999595941, 'WMT': 5650.0, 'ABBV': 13036.0, 'MMM': 0.0}","{'WMT': {'buy': 78, 'sell': 70, 'no-action': 539}, 'ABBV': {'buy': 196, 'sell': 177, 'no-action': 314}, 'MMM': {'buy': 127, 'sell': 102, 'no-action': 458}}"
101.454529,687,951.420862,1114545.2888620002,"{'Cash': 5.575990000179594, 'WMT': 0.0, 'ABBV': 14517.0, 'MMM': 1645.0}","{'WMT': {'buy': 85, 'sell': 82, 'no-action': 520}, 'ABBV': {'buy': 194, 'sell': 173, 'no-action': 320}, 'MMM': {'buy': 135, 'sell': 114, 'no-action': 438}}"
98.891688,687,955.878594,1088916.8838260002,"{'Cash': 23.45188400028215, 'WMT': 452.0, 'ABBV': 13270.0, 'MMM': 1780.0}","{'WMT': {'buy': 67, 'sell': 69, 'no-action': 551}, 'ABBV': {'buy': 182, 'sell': 163, 'no-action': 342}, 'MMM': {'buy': 137, 'sell': 113, 'no-action': 437}}"
99.826217,687,960.470129,1098262.1692990002,"{'Cash': 22.57788700013316, 'WMT': 0.0, 'ABBV': 13389.0, 'MMM': 1977.0}","{'WMT': {'buy': 81, 'sell': 77, 'no-action': 529}, 'ABBV': {'buy': 181, 'sell': 162, 'no-action': 344}, 'MMM': {'buy': 142, 'sell': 106, 'no-action': 439}}"
99.911915,687,965.094718,1099119.1514279998,"{'Cash': 38.77836599983857, 'WMT': 0.0, 'ABBV': 14581.0, 'MMM': 1519.0}","{'WMT': {'buy': 80, 'sell': 72, 'no-action': 535}, 'ABBV': {'buy': 192, 'sell': 169, 'no-action': 326}, 'MMM': {'buy': 142, 'sell': 108, 'no-action': 437}}"
100.423304,687,969.532323,1104233.0449779998,"{'Cash': 26.8522779998857, 'WMT': 933.0, 'ABBV': 13402.0, 'MMM': 1635.0}","{'WMT': {'buy': 84, 'sell': 81, 'no-action': 522}, 'ABBV': {'buy': 180, 'sell': 165, 'no-action': 342}, 'MMM': {'buy': 146, 'sell': 109, 'no-action': 432}}"
